,surface_tmp_1h
7786,-3.4
7959,-7.3
17516,5.6
774,15.6
23794,-4.2
11846,19.4
28308,32.0
22969,-2.3
27564,23.7
296,0.5
16015,4.4
23945,7.3
22827,18.1
27691,19.1
7402,-11.7
1598,5.3
14295,-1.6
13785,-3.6
16013,4.6
24916,11.2
24563,-2.0
6645,-10.1
8338,11.5
9248,-2.8
15898,11.6
26326,11.2
15458,10.4
1960,-1.8
2601,-8.5
12686,5.7
7866,-5.3
7154,-7.7
21582,7.9
19214,7.0
28113,-1.3
2879,10.3
23384,25.9
3296,7.5
20252,2.5
16590,15.0
9421,0.0
21379,11.2
13658,-2.1
17536,5.3
19744,2.8
2844,15.5
11629,-6.7
13775,-3.6
7534,11.0
10726,-3.0
911,0.1
438,-1.9
2138,14.9
5227,-12.9
18480,-0.1
24350,5.8
2177,15.9
1142,-4.3
13899,13.0
11763,13.3
11131,20.1
7640,9.7
10019,-3.6
7524,9.5
24954,8.3
4368,-0.9
13955,14.4
11297,1.4
5650,-5.5
24692,18.3
6261,-0.5
15785,11.6
8688,-5.0
20936,7.4
23347,25.9
25681,5.8
13384,8.8
4881,-2.0
4157,9.2
12924,-3.2
17744,2.7
5916,-6.1
13597,-1.7
8679,-4.8
12020,1.4
539,-4.6
26530,-0.5
2310,0.1
528,-4.4
25070,3.2
18212,6.1
12869,-2.4
2583,-8.4
21669,6.8
7850,-5.0
11601,-6.4
23875,-4.8
8625,-3.8
2660,-7.1
18325,3.1
16678,7.8
398,-1.8
19583,3.6
21221,4.6
15657,5.4
4603,-9.2
16541,13.8
6804,5.8
14774,7.1
17029,-3.6
15283,14.3
21690,6.7
4006,13.1
21894,5.1
22211,6.6
443,-2.4
13212,18.5
11598,-6.4
5598,-2.2
10245,-2.7
23047,-4.0
24370,4.7
18304,3.8
22982,-2.8
10843,-2.5
18642,23.5
3677,-2.7
25317,1.9
17390,9.2
25711,4.2
7394,-11.9
20877,11.3
18895,2.7
6721,-7.7
4014,14.0
13356,12.2
21982,9.9
23209,-0.8
4828,7.2
7568,13.6
15389,17.8
6317,-2.0
16069,1.7
7396,-11.7
21834,5.2
21191,4.5
668,11.2
9770,10.0
19447,14.3
17349,12.3
9980,-2.6
3088,-2.5
17462,6.3
12542,19.9
6142,1.5
26901,29.1
12820,-1.2
16717,4.3
6650,-10.4
24934,9.7
27243,0.6
5448,10.2
16101,0.7
26008,-3.0
3367,9.3
9114,8.0
7848,-4.9
7094,-6.4
4955,-7.8
402,-1.9
22285,2.4
1251,-6.5
4789,9.9
24889,14.9
4974,-8.6
407,-1.9
17680,3.9
7453,-3.8
28045,-1.6
23299,19.6
16100,0.7
23442,14.5
15438,12.4
9451,-0.5
2364,-2.6
7373,-11.8
9294,-4.4
19763,2.8
20264,2.0
16037,3.3
24127,23.1
9208,-0.8
15388,17.9
25191,2.3
8505,-0.9
10493,8.4
8871,-3.2
13405,6.9
21015,5.3
11387,-2.6
23302,20.2
859,3.7
21824,5.2
14407,-2.2
28139,4.2
19738,2.8
8371,7.7
13880,10.4
28253,29.4
27902,2.1
11762,13.2
9363,1.7
28375,21.2
1163,-5.2
3335,8.8
13354,12.5
11692,-0.9
12429,2.3
4692,1.5
11405,-2.7
6450,-4.7
14156,2.7
26165,26.0
9475,-1.2
1497,13.8
27062,11.1
5639,-5.0
531,-4.4
12689,5.3
21788,5.5
2320,-0.5
19203,5.0
14904,-0.4
18231,5.8
12280,-5.2
636,5.7
14952,-1.9
27573,25.5
10050,-4.4
27773,8.5
11318,0.1
7664,6.1
1410,13.2
19737,2.8
7165,-8.0
7619,13.1
22741,23.5
14371,-2.9
23769,-3.7
6947,2.2
15708,4.9
12526,19.5
12412,1.0
20175,7.3
26836,19.1
3066,-2.5
17438,7.1
17697,3.7
15919,11.5
4907,-4.8
2400,-3.8
21721,6.5
2821,16.4
9263,-3.0
12808,-0.8
16440,4.6
19736,2.8
2263,4.5
18308,3.6
20205,4.9
11021,6.0
7871,-5.5
23710,-2.8
13742,-3.2
7610,13.8
7868,-5.3
14550,2.6
10594,0.2
20177,7.1
11680,-2.6
2970,0.2
154,4.1
23935,4.8
5062,-10.7
9377,1.4
5223,-12.9
4045,17.9
20098,14.1
3374,9.4
21764,5.6
12725,2.8
358,-1.1
11484,-4.6
4784,9.8
20921,8.7
672,12.1
7067,-5.7
15706,4.8
27021,17.1
20158,9.2
21159,4.6
22165,11.8
12076,-1.1
10376,14.8
292,0.7
24661,11.3
5054,-10.5
15827,11.1
9135,5.2
24706,21.1
4386,-1.2
24731,24.8
6938,3.3
26099,13.9
7221,-9.0
16236,-2.0
6911,8.4
23351,25.9
24793,27.9
25200,2.6
2966,0.4
5003,-9.6
27973,-0.1
11066,14.4
12693,5.0
24836,23.8
15768,9.7
10946,-1.7
3724,-2.4
23762,-3.6
26780,4.6
4431,-2.5
12067,-0.7
20099,14.1
18411,0.0
26771,2.5
21634,7.2
13406,6.9
23651,-1.3
4608,-9.1
467,-3.0
21057,5.0
23774,-3.8
16860,-1.2
20049,14.3
13826,-1.2
16059,2.3
16883,-1.7
5270,-13.3
8690,-4.9
9467,-1.0
4182,6.9
13571,-1.1
15884,10.9
28330,30.0
11163,18.7
21701,6.6
4910,-5.0
3156,-2.8
8888,0.4
14982,-2.6
19805,2.8
22951,-1.9
11721,4.6
5550,3.6
5839,-7.1
5881,-6.5
16563,17.4
24099,26.8
19877,3.4
12754,1.3
9746,14.4
11515,-5.1
27264,0.1
11181,16.3
9738,16.8
7007,-3.5
5672,-6.2
20458,-1.8
13506,1.1
6718,-8.4
2829,16.3
15859,12.8
17886,14.8
16294,-0.5
25984,-3.2
23688,-2.3
4358,-0.5
12814,-0.9
25423,22.5
24892,14.4
8698,-5.1
5131,-11.7
28100,-2.0
21046,5.2
22371,-0.3
26721,-4.0
3091,-2.4
12892,-2.6
21100,4.7
8483,0.0
5893,-6.4
14345,-2.5
22855,1.1
3211,0.3
19337,23.8
1663,2.8
15020,-3.2
17179,6.1
2096,10.7
19351,21.8
13142,4.5
24144,18.9
3731,-2.3
12699,4.5
16672,8.7
19819,2.8
27654,32.0
25429,23.5
27624,31.7
18238,5.8
15643,5.5
2229,9.4
7602,14.2
7345,-11.4
20092,13.2
11764,13.6
25376,11.7
3188,-1.4
14501,0.1
25315,1.7
3334,8.8
25841,-0.3
3021,-2.0
25348,5.7
17729,2.7
5808,-7.5
16886,-1.7
14056,11.6
21711,6.5
24536,-1.6
17835,9.0
14198,1.0
15614,6.3
16483,6.8
3857,-2.5
4717,4.5
24550,-1.9
20079,14.7
12322,-5.8
9748,13.8
573,-3.9
7174,-8.1
23183,-5.0
11488,-4.8
5469,11.5
20116,12.5
1644,3.4
9278,-3.6
26542,-0.9
7890,-5.8
9559,5.9
27305,-1.0
2572,-8.2
8770,-5.8
1893,-0.4
14469,-0.6
6364,-2.6
5176,-12.2
6739,-4.4
16711,4.9
4303,1.4
5622,-4.0
15525,7.6
5873,-6.7
10621,-0.8
9006,18.7
22616,2.2
3451,4.9
24110,25.4
450,-2.4
22925,-1.2
20320,0.1
17885,14.9
16857,-1.2
5936,-5.9
12108,-2.1
8894,1.6
3405,8.6
23289,17.8
14202,0.7
22344,0.4
2349,-2.0
23925,2.7
15192,-2.2
14961,-2.1
22580,-3.0
17124,0.1
6511,-7.1
4601,-9.3
21540,8.6
19764,2.7
26249,26.1
11733,7.2
2562,-8.1
26662,-3.3
25370,10.7
19804,2.8
4632,-8.1
410,-1.9
16953,-2.6
23584,1.2
18931,1.4
360,-1.2
22255,3.8
19700,2.7
28331,30.0
5375,-0.2
25753,2.2
1954,-1.8
382,-1.8
12146,-2.9
18811,6.8
17593,4.6
3683,-2.7
21427,12.1
28252,29.2
9066,17.5
19752,2.7
11351,-1.4
7958,-7.3
7411,-11.4
3524,1.2
2840,16.0
27467,-0.4
11129,20.0
13772,-3.6
18366,1.6
17003,-3.4
16810,0.0
8473,0.8
8976,16.1
11378,-2.3
2720,5.0
23947,7.8
22409,-1.2
11209,10.2
19875,3.3
20381,-1.4
10418,15.1
3060,-2.5
12109,-2.2
2913,5.3
708,16.4
7037,-5.1
19360,20.9
1637,3.4
18175,6.6
18692,22.7
22945,-1.7
25369,10.4
4409,-1.8
17806,6.2
13792,-3.4
1784,1.8
22828,17.2
4441,-3.1
12269,-5.0
4888,-3.1
17603,4.6
21472,11.5
26497,0.5
15645,5.4
1203,-6.0
16955,-2.6
23854,-5.1
5170,-12.2
21134,4.6
1434,14.4
854,4.1
169,3.6
17253,14.7
1141,-4.4
20832,16.2
20309,0.5
16571,15.6
6147,1.9
11451,-4.0
20636,14.3
16215,-1.9
6747,-2.9
8791,-6.2
5585,-0.8
18068,11.3
23189,-4.9
26553,-1.1
10766,-2.9
4810,8.8
1589,5.7
25145,1.2
27148,4.5
20,11.3
9068,17.0
22672,14.6
4536,-7.3
28168,11.7
25970,-3.1
14558,3.2
27387,-2.5
5266,-13.2
10736,-3.0
11835,19.7
21238,4.8
10072,-4.7
5238,-13.1
19781,2.8
19412,20.5
946,-1.5
28218,23.2
8291,12.7
11961,5.5
8836,-6.7
17664,4.0
6876,9.9
25890,-1.6
3953,3.8
22445,-1.9
9940,-1.6
28530,7.7
9003,18.8
26395,5.0
20433,-1.6
8910,4.7
3898,-3.4
16814,-0.1
21241,4.8
17232,13.0
13433,5.1
18560,11.6
22524,-3.0
10361,13.6
13793,-3.4
15416,14.6
1889,-0.4
23802,-4.2
5894,-6.4
7607,14.0
23818,-4.5
22693,18.4
18542,11.6
18482,0.0
4254,3.0
11427,-3.5
8753,-5.6
15058,-4.0
21370,10.7
21412,12.2
22248,4.1
13358,12.0
24323,6.6
27066,10.4
25300,0.9
16957,-2.7
23653,-1.3
7830,-4.6
9508,-1.2
14647,20.0
19654,3.1
10536,3.7
6352,-2.5
8909,4.4
11352,-1.5
22184,9.2
24924,10.5
2523,-6.3
15888,11.1
13702,-2.6
27562,23.3
24643,7.3
27131,5.5
16124,0.3
6512,-7.1
20374,-1.3
3476,3.6
8142,-7.5
16820,-0.2
16415,2.6
8229,6.8
8263,10.1
968,-2.3
3874,-3.3
16368,0.2
25143,1.3
6792,4.4
11651,-6.3
16322,-0.2
26628,-2.8
20312,0.4
5004,-9.6
16310,-0.2
3565,0.4
3865,-3.1
14701,22.1
10922,-2.2
12011,1.8
15534,7.5
11956,6.0
16527,12.3
6020,-3.5
18225,5.9
5188,-12.5
19836,2.9
19908,5.0
19461,12.3
28395,18.1
12279,-5.2
17164,2.7
22689,17.7
16694,6.1
23839,-4.8
21887,4.8
19270,17.5
6734,-5.4
10139,-5.3
8308,13.8
10129,-5.0
10293,4.9
26332,10.6
20987,4.8
13564,-0.9
22836,17.2
8404,5.2
16079,1.4
12883,-2.7
758,16.8
11125,20.1
3756,-2.3
2504,-6.1
6940,2.8
2345,-1.8
27720,13.1
14359,-2.6
5814,-7.3
27383,-2.4
24136,21.7
2111,12.7
21426,11.8
6281,-1.5
9798,6.3
7822,-4.6
28228,25.4
24682,16.2
20106,13.7
15022,-3.3
6118,0.1
28118,-0.7
5559,3.2
8086,-8.4
15742,6.6
19317,23.0
17448,6.6
26884,27.0
5804,-7.3
20819,18.0
11283,2.2
10238,-3.4
16169,-1.0
21479,11.2
8964,14.6
21883,4.9
20241,3.0
9046,19.0
24695,18.7
22407,-1.1
23356,26.8
3753,-2.2
22203,7.4
25741,2.7
23179,-5.2
19696,2.7
14717,20.6
19849,2.9
5535,6.7
13922,14.1
21572,8.0
9870,1.0
23627,-0.6
18893,2.7
18306,3.6
25430,23.6
20716,26.3
20848,14.2
25280,0.8
21113,4.7
24272,7.7
16589,15.2
24005,21.7
104,7.6
21450,12.4
4852,2.4
21956,7.5
21740,6.5
24032,25.8
906,0.3
9952,-2.0
907,0.2
4148,10.4
488,-3.7
6399,-2.9
21627,7.3
4978,-8.7
22963,-2.3
3015,-2.0
4797,9.5
11663,-5.5
28390,18.8
5588,-1.1
20155,9.5
28455,10.8
16958,-2.7
6007,-4.0
19446,14.5
23190,-4.7
7520,8.6
17630,4.3
13896,12.9
16202,-1.7
4290,1.8
2658,-7.6
4989,-9.2
24301,7.2
6089,0.3
24156,16.9
12010,1.9
15381,19.0
11610,-6.6
22691,18.0
3068,-2.5
16609,15.4
4349,-0.3
21282,5.8
26227,28.2
22290,2.3
8253,10.0
10468,12.3
21927,5.8
2430,-4.7
8419,4.5
13481,2.5
10079,-4.7
131,5.3
26810,12.5
21815,5.4
3463,4.4
23690,-2.3
4588,-9.0
3924,-0.7
2195,15.3
10258,-0.7
5545,4.5
12055,-0.3
21606,7.4
21192,4.5
625,3.5
7263,-9.8
20160,9.0
10143,-5.3
19972,7.8
4641,-6.7
27458,-1.8
27962,0.3
9799,6.3
1348,3.5
10760,-2.8
4805,8.6
17330,14.0
17393,9.0
8057,-7.8
7287,-10.2
9514,-1.0
18959,0.7
12768,0.6
12057,-0.4
7136,-7.4
19358,21.2
17968,18.0
12187,-4.0
2114,13.0
10266,0.2
27623,31.8
21270,5.4
21969,9.1
25903,-1.8
24321,6.6
11658,-5.9
4552,-8.0
2286,2.0
9053,18.4
18451,-1.0
2254,5.6
4855,1.5
9428,0.0
8915,5.6
7000,-3.1
22599,-1.5
10502,7.3
20144,10.8
4894,-3.6
12973,-3.9
1339,2.0
3511,1.3
7271,-9.9
19189,2.0
18464,-0.9
8162,-3.5
10549,2.8
26490,0.7
7133,-7.2
7637,10.8
27814,6.0
5423,7.0
10802,-2.5
20625,11.7
7232,-9.1
23402,24.5
24997,5.9
23235,4.9
11702,1.0
2224,10.6
20346,-0.6
6814,7.2
25992,-3.3
14563,3.9
8312,12.8
26289,16.8
4654,-4.8
6517,-7.2
8730,-5.3
24446,0.3
20996,5.0
13321,16.3
9400,0.8
17326,14.3
2250,6.4
28376,21.2
3855,-2.4
2723,5.3
23681,-2.2
6564,-8.6
4191,6.2
15312,20.7
1680,3.2
17789,4.8
13155,7.2
24034,26.3
23339,25.2
7312,-10.6
2637,-8.6
6454,-4.8
26107,15.8
18712,17.8
5451,10.4
18867,3.7
25639,8.7
23595,0.7
20393,-1.7
4826,7.3
20431,-1.6
4587,-9.0
11322,0.0
16673,8.5
25722,3.5
12816,-0.9
10478,10.5
4506,-6.0
26044,0.9
693,15.1
25162,1.2
25547,22.3
10602,-0.2
17009,-3.3
12734,2.3
24883,15.8
16735,3.2
8896,2.1
6008,-3.8
6703,-10.2
17795,5.3
5561,2.9
10294,5.4
19684,2.9
8777,-6.0
12188,-4.0
25328,3.2
25287,1.0
23160,-5.7
12207,-4.4
12436,3.3
27968,0.0
1654,3.3
11460,-4.1
18012,16.8
18280,4.3
14216,0.4
4456,-3.9
15484,9.0
11920,10.7
20176,7.2
10690,-2.8
10679,-2.8
143,4.6
25122,1.6
9329,1.6
25746,2.5
19331,21.7
9747,14.1
18623,22.9
27716,13.7
10417,15.1
591,-1.8
8346,10.2
23226,3.0
12659,8.5
28049,-1.7
27155,4.3
5119,-11.6
26370,6.8
18267,4.9
2176,16.0
4835,6.4
27010,18.8
10152,-5.4
23244,7.3
10339,11.8
16231,-2.0
26978,25.6
8122,-8.6
24376,4.4
21835,5.1
23746,-3.3
1704,2.2
5050,-10.5
7924,-6.6
22999,-3.2
9243,-2.6
10346,13.2
18495,1.9
23256,10.0
22292,2.3
1435,14.2
25934,-2.5
17977,17.0
7438,-7.0
22427,-1.6
2467,-5.6
13757,-3.6
8755,-5.7
3979,8.7
12397,-2.0
7834,-4.7
17466,6.2
17987,17.0
13855,4.1
10941,-2.0
14324,-2.3
17964,18.2
6036,-2.6
3822,-3.0
202,2.3
4520,-6.7
5403,4.4
25773,1.7
22369,-0.2
7234,-9.3
3999,12.1
12807,-0.8
16366,0.2
2991,-1.0
20588,3.7
18230,5.9
27008,19.3
25134,1.5
12996,-4.3
2476,-5.6
24613,1.0
8617,-3.6
14771,7.4
4012,13.8
2213,13.8
2643,-8.4
16339,0.0
10481,10.5
24451,0.2
19661,3.1
8300,13.7
497,-3.9
20195,5.5
22068,25.2
18690,22.6
10402,15.8
27109,7.0
10004,-3.2
1603,5.1
28396,18.0
19383,18.8
5145,-11.9
10932,-2.2
2158,15.8
1604,5.1
19406,20.0
24821,25.3
733,17.7
8955,13.4
16664,9.9
27908,1.8
16637,13.0
8741,-5.5
15139,-4.2
1249,-6.4
5557,3.4
19280,19.3
14046,12.6
17606,4.4
18025,15.2
28379,21.1
24969,7.4
28065,-2.0
7556,12.9
4482,-4.0
13059,-4.8
17212,10.5
181,3.0
11335,-0.6
5569,1.2
264,0.7
20965,5.6
7260,-9.7
27745,10.6
13727,-2.8
12242,-4.8
8860,-5.7
18154,7.0
17386,9.4
21132,4.7
24381,4.2
1318,-1.3
17931,19.4
23513,5.5
15692,4.1
4668,-2.7
2713,3.6
26362,7.5
15795,12.0
16661,10.5
27295,-0.8
18982,0.2
5782,-7.5
5627,-4.4
20037,13.0
28191,17.6
26915,30.0
27265,0.0
23124,-5.3
1888,-0.4
11735,7.8
8569,-2.7
28056,-1.7
25759,1.9
634,5.3
11295,1.5
23810,-4.4
11436,-3.7
22056,23.9
15967,8.2
14917,-0.9
5980,-5.0
22101,23.8
21138,4.6
26466,1.5
79,10.9
7048,-5.2
3910,-2.8
25605,12.6
22024,21.2
26922,30.3
25491,28.2
26543,-0.9
26967,28.7
15303,19.4
25974,-2.9
19872,3.1
10462,13.4
3008,-1.8
10093,-4.8
15228,4.6
23589,0.9
20975,5.0
21648,7.1
15656,5.4
17563,4.9
16115,0.4
26569,-1.7
26321,11.9
6233,0.3
14868,1.1
15864,11.9
10897,-2.3
17936,19.3
11813,20.0
3206,-0.2
7284,-10.1
14631,17.8
24898,13.5
17167,3.0
26529,-0.6
13031,-4.5
20807,19.6
17150,1.7
22443,-1.9
45,12.6
17323,14.5
7582,14.4
5147,-11.9
26868,25.4
17928,18.9
23833,-4.9
12400,-1.4
17172,5.3
26779,4.5
22979,-2.6
18374,1.2
2911,5.6
28183,15.7
21723,6.5
19513,7.0
28464,10.1
20601,5.9
19316,22.8
19043,-0.1
5351,-5.2
27480,2.5
13011,-4.3
15848,12.0
23401,24.8
25864,-1.0
13539,-0.2
10063,-4.5
24186,12.7
23350,25.9
4947,-7.5
26216,28.0
1246,-6.4
19330,20.8
13570,-1.1
1321,-0.9
26834,18.5
24150,17.9
12002,2.5
2692,-0.4
17156,2.2
25202,2.5
5992,-4.5
18979,0.2
21994,14.9
15901,11.6
1155,-5.0
13182,12.1
139,4.9
147,4.4
25093,2.5
22135,16.6
4518,-6.5
27478,2.1
28275,31.6
16518,11.0
10117,-5.0
21613,7.3
4411,-1.8
26160,25.2
8629,-3.8
25628,9.9
10605,-0.3
16074,1.6
18808,7.1
10524,4.8
16526,12.2
17047,-3.7
23929,3.5
23547,3.2
23449,13.6
14708,21.8
20590,4.0
19365,20.4
6508,-6.9
705,16.1
10299,6.5
26733,-3.6
4032,16.6
13002,-4.2
15439,12.3
17614,4.3
6712,-9.5
21732,6.4
12714,3.6
5133,-11.7
4574,-8.5
2935,2.8
13761,-3.6
11152,19.8
9591,11.9
5175,-12.2
26748,-2.5
18835,5.2
224,1.8
22568,-3.3
20071,14.2
1499,13.3
14417,-1.9
15248,8.3
5636,-5.0
212,2.0
9369,1.6
17234,13.4
15551,6.9
9899,-0.3
4840,4.6
1660,2.9
8060,-7.8
10649,-1.9
3982,9.2
15753,7.3
18915,1.9
7264,-9.8
3747,-2.3
16946,-2.7
27665,28.3
21779,5.4
9596,12.6
14506,0.2
17431,7.3
10423,15.2
9313,2.1
20606,7.2
25902,-1.8
2841,15.9
24888,15.0
1966,-2.0
2257,5.2
11531,-5.4
12390,-2.7
18202,6.4
4886,-2.8
6809,6.6
1099,-5.1
1272,-6.4
25005,5.6
5757,-7.7
9647,19.1
15993,6.0
7941,-6.9
17788,4.5
2124,14.2
18641,24.1
17940,19.7
22763,24.3
16123,0.3
27563,23.5
14781,6.4
23691,-2.4
15018,-3.1
25754,2.2
27450,-2.5
16084,1.2
19690,2.7
19682,2.9
18608,18.8
18004,18.2
3720,-2.7
22173,10.7
26835,18.8
4710,3.2
6465,-5.0
23202,-2.6
2700,1.3
2499,-6.0
13349,13.3
27248,0.5
11081,16.8
2577,-8.3
23916,0.6
21694,6.8
28217,23.1
11777,15.8
2485,-5.7
19090,-0.1
17338,13.1
12391,-2.7
9244,-2.5
10636,-1.5
5741,-7.1
888,1.6
4871,-0.3
21297,6.4
16523,11.6
17013,-3.5
12922,-3.2
24625,3.6
6848,9.0
18290,4.3
19755,2.9
6958,1.1
16853,-1.1
25467,27.7
22511,-2.8
7450,-4.4
17036,-3.6
11832,21.1
17586,4.6
16250,-2.3
27660,29.5
23731,-3.1
23076,-4.5
4168,8.1
12878,-2.5
7315,-10.8
187,2.9
11914,11.8
26729,-3.8
25318,1.9
18297,3.7
3448,5.1
11047,10.3
22534,-3.2
793,12.2
25510,27.7
17294,15.5
16438,4.4
27171,3.6
12755,1.3
8945,11.5
26021,-2.6
2782,14.5
12017,1.6
4909,-4.9
7051,-5.2
17683,3.9
14697,22.4
3882,-3.5
8957,13.7
16424,3.7
20471,-1.9
21539,8.7
13393,8.1
6977,-1.4
16182,-1.3
15621,6.2
14162,2.3
4698,2.2
21269,5.3
9484,-1.6
15349,23.0
4575,-8.5
23466,11.0
328,0.0
7618,13.2
15356,21.0
25063,3.7
21380,11.2
11615,-6.6
16162,-0.8
20581,2.2
22508,-2.8
7090,-6.2
26305,14.4
27077,9.4
19896,4.1
3042,-2.4
9249,-2.8
27863,3.5
19112,-0.5
24044,26.4
27890,2.5
4814,7.9
23051,-4.1
4099,15.6
5499,11.7
5563,2.3
7375,-11.8
15408,15.4
21623,7.2
7053,-5.3
6906,9.3
20798,20.9
14849,2.1
16686,6.9
18384,0.9
11773,14.9
12363,-5.2
11134,20.2
2103,11.6
15885,10.9
25544,23.6
11809,19.6
26275,20.9
8628,-3.8
7543,11.8
17259,15.8
9138,4.9
2311,0.1
10833,-2.4
17208,10.0
7480,1.9
17479,6.0
28027,-1.5
2847,15.6
13474,3.0
8215,3.6
6771,0.7
11111,19.6
26857,23.4
14610,13.9
10216,-5.1
23775,-3.8
11464,-4.2
25503,27.9
20141,10.8
27864,3.5
27833,4.8
25935,-2.6
4954,-7.8
5207,-12.7
17829,8.5
10597,0.1
18738,14.6
12771,0.5
9655,19.8
12669,7.3
28432,13.0
23227,3.2
15183,-3.6
20255,2.4
12486,14.2
4655,-4.7
22766,24.5
19675,3.1
1073,-4.7
17445,6.6
11450,-4.0
18167,6.8
27014,18.3
17669,4.0
23236,5.2
25262,1.4
19241,13.2
2693,0.0
1191,-5.8
25713,4.1
6689,-10.7
5720,-6.8
20817,18.2
11008,4.2
21895,5.1
23482,8.7
19615,3.5
1432,14.0
14343,-2.4
24410,1.8
21845,4.9
4227,4.4
11143,19.8
1792,1.4
1873,0.0
18526,7.6
18773,10.8
7032,-4.6
25590,14.7
19371,19.9
816,8.8
1983,-1.7
19361,20.8
9836,3.0
22408,-1.2
28444,11.6
21918,5.4
8678,-4.8
22606,0.1
12377,-4.4
18429,-0.5
16388,1.0
8254,10.2
4683,0.0
21293,6.2
8035,-7.6
19866,3.2
4245,3.5
13464,3.4
17221,11.7
2355,-2.3
20598,5.3
21817,5.3
19989,11.4
27494,6.2
24877,16.6
7463,-1.7
11646,-6.4
18939,1.3
5249,-13.2
11037,8.2
6619,-9.7
28443,11.7
8515,-1.1
20470,-1.9
1453,15.6
23709,-2.8
17315,15.2
1095,-5.1
1424,14.2
3768,-2.2
18433,-0.7
19717,3.0
11766,13.8
22317,1.4
17573,4.6
3040,-2.4
24879,16.5
582,-3.1
10937,-2.2
5721,-6.8
12927,-3.3
9586,11.0
8326,12.5
5288,-13.2
27699,17.9
23261,11.4
17335,13.6
4111,15.1
21396,11.8
14984,-2.7
11824,20.3
7223,-9.0
8085,-8.3
12501,15.8
23432,16.6
17524,5.3
3233,1.0
2034,1.7
16771,1.4
27441,-2.8
1186,-5.7
27398,-2.8
27440,-2.8
22298,2.1
8613,-3.5
19685,2.9
13375,9.8
7507,6.3
9552,4.6
9659,20.0
15003,-2.9
25495,28.0
21538,8.7
18125,8.0
28398,17.7
25932,-2.5
10348,12.6
19468,11.3
14219,0.3
6730,-6.1
22269,3.1
22743,23.1
20064,14.9
5910,-6.2
20459,-1.8
5756,-7.7
10219,-5.1
14119,4.9
18469,-0.7
9561,6.2
7226,-9.2
17506,5.6
2027,-0.5
1181,-5.6
9290,-4.2
9481,-1.5
17262,16.2
13954,14.6
6719,-8.1
20477,-2.0
22539,-3.2
3733,-2.3
13667,-2.4
20125,12.9
12149,-3.0
13736,-3.1
7192,-8.5
3636,-2.0
10570,1.4
935,-1.1
27538,17.7
25279,0.9
24881,16.1
13813,-1.8
18477,-0.3
22144,14.7
15800,11.9
6648,-10.2
16764,1.7
17576,4.6
11550,-5.7
26494,0.6
23995,19.5
638,6.0
25385,14.1
27678,25.6
13326,15.7
11683,-2.1
11452,-4.0
27276,-0.2
9895,-0.1
20916,9.1
24809,26.8
10243,-3.1
28475,9.3
9076,15.7
4942,-7.0
15926,11.9
14752,13.3
3778,-2.8
15368,20.8
15114,-4.3
23177,-5.3
14743,15.4
27211,1.8
7564,13.4
3436,6.1
19822,2.9
7,10.4
12046,0.2
11993,2.9
19228,10.1
24270,7.6
412,-1.7
3064,-2.5
10060,-4.4
17600,4.6
10387,15.6
28226,24.8
3369,9.3
17742,2.7
24875,16.8
15670,5.2
8873,-2.8
7997,-7.7
19966,7.5
4834,6.6
14576,6.1
10285,3.8
22927,-1.2
3612,-1.5
4488,-4.4
10377,14.8
18977,0.2
11299,1.2
14657,21.1
9119,7.3
20861,12.6
24781,27.3
21471,11.6
18216,6.1
19307,25.0
11506,-4.9
10100,-4.8
14784,6.2
16894,-1.9
27047,12.8
14342,-2.4
13409,6.8
3482,3.0
5684,-6.5
20096,13.3
23738,-3.0
20512,-1.5
18442,-0.8
14492,-0.1
18953,0.8
9550,4.3
2538,-7.6
1004,-3.3
21762,5.6
11479,-4.5
23121,-5.3
9763,11.9
25836,-0.2
3456,4.6
24300,7.2
21527,9.2
23150,-5.6
8542,-2.2
12694,4.9
9131,5.6
25121,1.6
4555,-7.9
3549,0.4
1036,-4.0
25613,11.6
14674,22.1
12969,-4.0
21375,11.0
10109,-5.0
153,4.1
16506,10.4
7751,-2.0
13479,2.6
6264,-0.8
21569,8.1
6990,-2.4
22086,25.4
7974,-7.4
23128,-5.4
27087,8.7
17646,4.2
16751,2.4
22993,-2.9
24405,2.1
1841,1.2
5262,-13.2
20208,4.8
28146,6.2
26119,18.4
14649,20.3
7797,-3.8
16221,-2.0
5354,-4.5
4682,-0.3
10096,-4.9
9465,-0.9
14057,11.5
25522,26.8
16266,-2.5
12956,-3.6
9274,-3.4
13935,14.3
14858,1.6
19813,2.7
24773,27.6
19662,3.2
8342,10.8
27314,-1.1
16564,17.5
12263,-5.0
9996,-3.2
12573,19.3
15168,-4.3
5661,-6.0
23726,-3.0
6305,-1.8
19082,0.1
257,0.9
8584,-3.2
5537,6.5
11285,2.0
11197,11.8
13560,-0.7
15672,5.2
23664,-1.7
26081,9.6
25050,4.1
15588,6.5
12406,-0.3
4274,2.3
7532,10.5
19793,2.8
17070,-3.2
1633,3.5
18729,15.3
10764,-2.9
1789,1.5
22178,9.9
25337,4.7
18350,2.0
28451,11.1
10349,12.4
21917,5.4
16027,3.9
18047,13.0
2590,-8.4
3791,-3.3
24126,22.6
19761,2.9
5031,-10.2
25225,2.8
27940,0.7
6856,8.9
11907,12.7
28360,26.0
23572,1.8
5480,11.9
21722,6.5
1034,-4.0
8924,7.4
23445,14.2
7269,-9.8
684,13.5
20228,3.6
12427,2.2
4319,0.6
