,r_humidity_1h
15640,93.2
23980,39.9
8166,77.0
395,9.99
28412,59.9
24783,31.5
19464,50.2
7537,35.4
22816,15.5
899,65.8
9769,23.4
11101,32.7
12315,99.9
4378,59.9
23865,99.9
1144,99.9
14153,83.9
23682,96.7
15289,39.1
8373,61.2
11038,45.6
1098,99.9
13387,54.7
21548,62.7
12123,99.2
25542,21.3
10416,31.1
15443,41.4
24737,37.0
3656,97.0
2936,69.6
23380,16.2
14747,30.3
17922,50.4
2408,69.3
17276,66.9
13413,63.9
11847,38.0
23524,53.1
7378,98.3
2909,38.8
12177,99.9
11159,25.7
15040,99.9
19888,81.6
17197,99.9
14251,99.9
20404,99.9
18146,84.8
21556,58.3
19917,83.2
14486,99.9
22393,89.6
20573,99.9
27173,79.1
13168,71.4
17585,81.4
16583,72.9
14366,99.9
23510,54.3
17800,81.0
12469,68.4
4521,56.2
62,5.21
21226,70.4
20409,99.9
12503,58.7
20102,52.8
6322,99.9
7514,35.1
17686,88.9
12840,99.9
24955,59.0
20335,96.7
3190,71.7
3676,99.4
15435,40.6
25592,32.2
20839,42.7
14616,77.1
12306,99.9
2179,25.2
24389,69.3
6468,99.9
18831,72.9
13869,61.7
21586,64.9
8687,73.6
19135,92.3
26257,22.4
12551,50.1
14079,54.4
3891,99.9
27327,99.9
2446,78.4
5455,30.1
2277,25.6
23154,99.9
11667,99.9
333,9.99
4367,66.5
5211,92.5
20442,99.9
20081,54.1
27915,90.9
25284,99.9
2753,46.5
16365,99.9
15948,73.6
20739,35.0
3739,99.9
10919,90.0
26491,66.3
12778,95.1
26619,96.0
25833,82.8
24288,69.3
12582,52.0
2507,94.4
602,9.99
6569,99.9
4343,66.8
8289,64.1
10539,54.3
25617,41.2
7682,47.8
23592,75.7
7790,78.5
10428,29.8
24394,71.6
28010,99.9
5810,79.6
24521,98.3
2102,23.5
15775,99.9
3526,79.8
4724,32.1
12852,99.9
27751,38.3
24413,81.5
1684,72.9
16005,77.5
18938,81.3
20347,99.9
23021,81.7
17229,89.8
1759,74.1
23077,90.0
3119,90.2
6173,91.6
13228,45.9
22860,38.8
11641,99.9
11106,32.7
22421,99.8
1074,99.9
5122,65.1
6794,47.8
4200,77.0
18310,90.9
24003,31.5
6358,99.9
26242,22.3
394,9.99
12052,79.3
17715,92.4
16667,74.8
872,62.7
20022,58.6
19795,88.9
4037,55.0
7666,39.8
10960,84.1
26974,26.3
27339,99.9
11988,52.2
4468,64.2
14537,99.9
4437,50.2
15036,99.9
538,9.99
17911,55.3
20315,89.6
764,51.2
19893,82.9
666,7.37
4116,49.0
12531,52.1
28384,49.5
2160,29.1
18980,86.5
6547,99.9
1681,72.2
12798,99.9
82,5.6
14205,94.3
23036,85.1
19692,85.9
9112,28.7
10900,91.7
11967,46.2
27999,99.9
26103,41.4
17607,83.1
2306,34.3
4287,62.2
1950,63.5
20400,99.9
9360,99.9
26225,22.4
14310,99.9
17350,62.8
23728,99.9
9083,24.8
14553,99.9
2171,24.8
22677,24.2
15598,58.7
17344,64.5
8922,32.9
19637,88.2
20371,99.9
15790,99.7
16658,72.2
23354,21.8
10769,93.4
10011,92.2
1364,70.0
14507,99.9
11975,48.7
1471,59.5
16784,99.9
17082,99.9
3864,96.1
11254,46.6
15431,38.7
22380,87.5
8182,74.4
17871,59.6
20585,95.8
21897,85.3
6825,38.8
7410,92.8
15765,99.9
7925,96.2
10225,99.9
20947,72.3
3359,44.8
7769,69.3
15889,82.9
20179,66.4
12632,49.5
1273,99.9
7066,44.8
5959,73.5
15531,51.1
16794,99.9
6270,99.0
9082,25.1
6345,99.9
26904,25.4
22559,99.9
18847,70.1
11556,99.9
3836,99.7
8631,66.1
2722,53.4
5562,34.2
26125,40.3
14209,97.0
24519,97.2
17381,67.2
6704,99.9
10731,98.6
11720,67.5
20846,42.2
28323,28.0
7163,56.9
12976,99.9
9298,85.2
8375,61.2
1210,99.9
16503,99.9
1462,58.5
15905,81.1
12539,49.8
5253,96.2
8129,99.9
7482,44.1
9035,23.9
19922,82.3
3876,99.5
22807,20.2
28481,84.1
26133,35.8
2680,83.0
2706,67.4
12678,74.5
5895,71.9
2203,19.3
10214,99.9
15242,54.9
16947,99.9
2855,34.4
7323,91.2
28125,92.5
27924,93.5
26328,29.7
15651,97.3
12800,99.9
10927,89.5
5785,80.7
5995,93.8
28290,21.8
23469,38.9
6593,99.9
750,42.6
18633,45.0
18034,54.4
21791,68.7
19644,88.6
19223,52.0
27981,99.9
4930,42.5
10509,45.4
19616,84.7
26610,92.5
23272,39.3
26186,29.2
3533,82.0
15978,68.8
18753,48.6
2126,23.9
16986,99.9
22161,35.7
21622,68.7
1531,58.3
18971,87.3
18255,83.6
14832,73.0
27052,43.2
3490,65.7
19573,82.4
8570,62.6
10006,90.2
166,7.79
6434,99.9
26206,29.3
20760,31.0
9990,86.4
6252,96.5
9152,38.8
864,61.7
25175,99.9
28085,99.9
10490,31.6
669,7.21
24085,30.4
17782,95.8
6210,96.6
7446,62.7
8524,77.3
17126,99.9
26820,34.0
16560,79.3
922,76.9
3207,68.2
852,53.8
20380,99.9
20047,54.8
14622,73.8
3038,87.3
9584,46.0
4952,44.8
2447,79.7
18918,73.0
4728,27.3
16406,99.9
24214,45.5
19338,40.2
22130,38.9
17539,76.9
13520,89.8
23771,99.9
25081,92.1
27628,22.0
22700,16.9
14580,99.9
4450,55.3
812,39.7
15133,99.9
20253,79.1
4809,31.1
7071,46.0
19815,89.7
6752,79.6
19886,81.8
8864,72.9
1068,99.9
25570,28.8
17038,99.9
725,46.9
13149,80.8
25869,80.7
3586,84.1
23435,20.0
11936,40.5
6972,41.0
3430,55.9
4131,54.3
23926,61.7
22585,99.9
11562,99.9
13076,99.9
14564,99.9
8752,71.4
27896,83.9
21028,77.6
1330,88.3
11883,35.0
18860,71.8
17856,62.1
20786,34.4
21263,72.0
2806,33.5
6092,91.8
4684,29.8
7781,76.7
7077,48.1
28416,61.0
1166,99.9
23329,24.4
16096,99.9
14415,99.9
21355,51.2
8457,99.9
8400,65.7
97,5.76
16417,99.9
15912,81.3
1267,99.9
23880,99.9
3173,77.0
18580,64.4
13839,93.2
24575,99.9
469,9.99
10778,94.7
870,61.1
18689,36.0
5181,87.2
21459,45.6
8287,62.5
13541,92.9
11925,41.3
5707,79.6
26538,85.1
4675,31.6
5094,58.6
1259,99.9
24393,70.4
19201,66.5
28255,17.5
7706,56.8
19458,46.5
19552,68.6
2058,40.3
6113,94.2
11659,99.9
8048,99.9
7975,99.9
1640,81.7
4265,65.5
7552,41.3
26582,85.5
7882,99.8
23338,26.0
1326,90.7
20737,35.1
12837,99.9
13056,99.9
27058,44.4
24347,65.0
16351,99.9
27803,63.3
24331,64.9
24639,73.7
9653,33.6
707,46.6
19810,89.8
3327,45.9
27113,62.1
5540,35.4
1714,71.0
8529,79.1
19770,85.7
1347,80.7
7725,61.6
10164,99.9
17231,89.5
13081,99.9
2090,25.9
26511,75.8
23666,94.9
16850,99.9
23330,25.9
26026,99.8
3594,83.8
5,5.28
6208,96.5
24114,33.5
26940,26.3
386,9.99
23180,99.9
25988,99.9
27321,99.9
15499,57.4
23837,99.9
26900,23.8
8803,80.0
14263,99.9
14718,41.5
22730,19.3
12380,99.9
815,44.8
15270,43.6
9224,63.7
7038,43.9
644,7.92
23930,55.1
16021,83.9
28403,55.7
20294,87.5
25712,59.5
6441,99.9
19830,88.6
10242,87.4
1485,55.9
3538,81.2
1945,62.2
9288,87.4
12847,99.9
15047,99.9
7347,96.2
5492,35.6
635,9.09
3358,44.8
4844,33.0
22667,27.4
20624,71.2
5904,69.3
18177,80.0
25719,59.3
20854,51.3
24590,99.9
13607,99.9
3162,74.8
16706,96.3
21752,56.4
15986,72.8
579,9.99
9398,95.2
22838,18.6
2454,81.2
27495,67.8
25823,85.3
22576,99.9
8703,69.2
5430,44.4
1325,91.1
19176,87.9
27251,92.9
24508,92.2
12977,99.9
19309,41.3
4100,45.0
22553,99.9
18509,90.3
8616,57.8
22376,87.5
7153,60.0
5696,77.5
2915,40.5
16710,96.8
291,9.32
21750,55.4
339,9.99
9025,23.4
3127,88.8
25183,99.7
16767,99.9
5673,75.3
8850,91.1
17368,66.5
10762,93.7
11035,42.9
20788,39.3
9482,99.9
3089,90.9
12613,45.7
12196,99.9
21303,63.9
18178,80.4
26501,66.7
22381,87.7
12472,66.2
19689,86.7
69,6.07
19935,85.6
4314,61.4
15966,72.4
21809,72.4
16392,99.9
25294,99.9
13404,60.2
15688,99.9
10389,34.4
6044,91.8
13876,59.9
18635,46.5
14128,76.0
27933,91.9
6191,93.9
2444,78.3
15422,37.7
12938,99.9
40,5.7
1787,95.8
26010,99.9
2815,33.2
26055,67.1
12567,50.0
7813,84.3
24424,84.2
14630,58.8
12538,49.2
18023,51.7
26414,49.4
27587,27.1
10359,37.6
6884,36.3
7714,59.1
22489,99.9
10909,89.9
2037,43.3
6505,99.9
318,9.99
11087,31.8
19060,87.9
6370,99.9
16969,99.9
12122,98.9
474,9.99
10241,89.0
18538,73.8
24481,89.8
13407,61.4
25698,49.3
11256,45.3
19575,81.1
14092,61.0
5767,84.9
16022,83.6
11366,65.9
22936,52.8
15641,94.5
11718,68.4
11695,81.8
26488,64.8
4133,56.3
12986,99.9
8508,74.8
26777,53.6
22114,42.3
13173,68.2
320,9.99
8768,73.8
13976,46.7
198,8.3
1739,76.8
1403,56.1
7215,62.5
11981,49.4
24157,36.6
20174,62.5
15361,36.5
21873,82.8
22543,99.9
2137,25.3
2131,25.1
9414,99.9
27296,98.5
16486,99.9
1336,82.9
26019,99.9
26973,24.2
7190,64.8
27570,28.7
2185,22.5
11263,45.7
21478,44.3
2757,47.9
27272,96.8
11843,38.6
6485,99.9
19178,87.3
146,7.04
5339,51.5
13512,89.3
12932,99.9
10005,90.0
2655,99.9
7609,32.9
17467,77.2
17976,52.6
24285,63.0
6731,99.9
4458,60.6
28550,89.0
16210,99.9
772,45.1
14605,84.9
8002,99.9
13562,97.3
5446,34.9
12885,99.9
25856,95.5
19925,83.2
18466,99.9
12918,99.9
25865,83.9
26300,22.8
15833,86.2
28233,31.6
20455,99.9
13000,99.9
20287,83.4
26535,82.9
2880,38.6
7162,56.6
22561,99.9
4780,29.2
3410,50.1
4426,46.9
16398,99.9
24959,60.7
7902,99.9
4316,61.6
21666,71.0
23632,89.0
9974,80.7
3770,98.7
14146,80.8
9250,75.4
18994,89.8
3122,88.6
23686,96.1
11660,99.9
16956,99.9
12408,96.7
22444,99.9
3323,47.7
8234,62.3
10132,96.4
26991,26.5
10619,77.5
18049,59.1
17730,96.9
16345,99.9
3348,44.4
26349,36.0
14472,99.9
8360,61.4
26177,31.3
24812,30.9
17510,75.1
24111,35.9
4256,68.6
1466,57.3
6293,99.9
4935,43.6
23024,79.3
713,44.1
8471,99.9
19433,42.9
16926,99.9
7337,95.0
18777,51.3
22303,62.6
5897,71.0
2810,30.1
14,5.55
22192,41.1
3107,90.2
22389,88.2
25374,74.0
23868,99.9
10808,91.1
1922,63.9
18496,96.6
26741,97.5
12606,44.7
1822,99.9
14125,74.0
7459,50.4
24950,54.2
22907,48.8
12037,77.6
10408,31.4
15052,99.9
8316,58.1
19019,90.5
19114,91.0
577,9.99
806,40.5
3828,99.9
8348,60.9
21597,61.6
26605,92.3
25819,84.9
15097,99.9
2721,54.5
26069,57.7
12980,99.9
15771,99.9
24128,30.9
28160,57.4
3462,65.0
3856,95.2
8078,99.9
2410,68.0
15307,38.6
23772,99.9
13160,74.0
23027,77.8
3894,99.9
28093,99.9
5926,65.4
12888,99.9
6693,99.9
14477,99.9
18944,81.9
23626,84.3
25371,74.1
21855,77.2
3503,73.7
23499,48.5
6996,42.6
12795,99.9
28478,82.8
4477,68.3
3955,69.0
13865,64.9
20356,99.9
27223,86.2
6288,99.9
16121,99.9
21649,64.1
16605,72.3
8036,99.9
14113,68.2
10267,72.4
23493,41.9
23084,91.0
16375,99.9
26517,75.4
3508,79.0
14473,99.9
20738,31.8
26699,99.9
2282,25.7
9000,27.3
26299,22.5
10743,98.4
24337,65.1
3674,98.8
21581,69.5
19944,87.4
15754,99.9
980,96.0
15006,99.9
1268,99.9
8831,92.1
10024,91.0
14400,99.9
6421,99.9
7817,86.8
13528,89.8
22348,76.9
19760,89.4
2681,83.4
22615,54.6
14788,60.2
19551,68.5
8587,60.4
22732,19.3
8333,57.9
26105,40.5
9567,65.0
10773,94.0
242,9.25
22172,34.8
2656,99.9
16714,96.4
26547,82.0
10083,99.4
23807,99.9
21668,71.1
12590,47.6
12612,45.6
656,7.86
2264,21.4
18060,62.3
18890,71.8
1117,99.9
19835,90.0
156,7.37
4166,72.0
26932,22.0
20638,66.8
19541,76.2
5127,71.5
22605,90.6
4882,30.8
8074,99.9
9898,57.3
1935,62.4
15591,58.5
19397,42.8
14257,99.9
18607,54.3
13006,99.9
2838,35.7
22525,99.9
15469,52.0
27961,95.5
16562,78.3
6971,39.6
23458,33.7
20561,99.9
10893,90.9
26703,99.9
12401,99.6
4622,54.8
25745,68.4
22638,38.4
10253,83.1
5173,82.4
25489,29.8
22289,60.1
12788,98.8
10886,90.3
3403,50.5
699,47.4
10988,68.2
18802,59.1
15362,35.4
5583,50.2
26541,84.4
23808,99.9
26331,29.6
21096,69.4
17530,75.4
10688,93.3
2341,54.5
3939,72.9
23147,99.0
17599,82.8
22098,43.3
27063,44.2
19089,84.4
19196,71.2
24534,99.9
15845,85.4
15820,90.5
27684,21.2
6882,38.3
19310,38.6
2639,99.9
25611,39.1
3033,87.2
25199,93.7
19000,88.3
7722,60.5
2445,77.7
21442,49.0
12799,99.9
12706,85.8
4597,55.6
18328,91.5
14159,82.8
16858,99.9
22882,43.8
15015,99.9
23911,77.3
21423,46.9
23782,99.9
13687,99.9
8383,60.5
15850,87.1
25971,99.9
17160,99.9
14637,50.0
12022,71.9
4893,33.5
4336,66.3
19012,88.4
25751,71.6
9080,26.1
28485,84.5
11320,61.0
19974,86.1
25057,85.2
13882,56.0
11559,99.9
27232,90.0
28242,23.9
16292,99.9
13256,34.1
23522,52.0
12471,67.0
28237,27.9
13414,64.8
2175,24.4
9626,41.8
27859,77.2
9354,99.9
23195,77.6
5016,54.8
11678,94.8
6598,99.9
23104,96.3
2146,26.7
6670,99.9
24761,35.0
416,9.99
22646,35.4
6154,90.7
24354,66.9
4233,64.1
13898,51.0
28053,99.9
7093,51.7
10590,66.4
17451,78.6
11910,37.0
22286,59.5
20489,99.9
11082,33.5
8437,99.2
10140,94.7
8412,64.8
24280,67.2
11349,63.2
11953,45.5
13769,99.9
8732,68.1
14406,99.9
8005,99.9
27988,99.9
12190,99.9
3070,85.2
17450,78.8
6953,33.7
26138,37.0
14434,99.9
21641,65.8
11413,76.5
23022,81.1
21372,49.4
17190,99.9
10053,97.3
4752,33.9
12226,99.9
14388,99.9
3935,78.2
449,9.99
23434,18.3
9200,51.6
22176,34.4
22625,47.5
2274,24.8
28304,23.7
19077,86.1
19148,92.4
2493,89.6
9084,24.9
775,49.4
7119,56.9
14182,85.5
5820,78.5
23756,99.9
9766,21.7
15873,83.5
3471,64.2
15345,35.7
15943,73.9
2374,53.6
21300,63.8
9745,24.8
19315,44.7
10582,65.2
13245,38.8
9009,25.7
2774,43.2
7605,32.2
23786,99.9
27380,99.9
19190,76.1
3958,65.5
19208,59.5
13591,99.9
19151,92.6
1610,72.7
6585,99.9
11119,31.0
26714,99.9
6863,40.8
26853,29.7
16867,99.9
2344,53.2
25457,28.0
8049,99.9
9063,23.7
13014,99.9
18487,99.9
12333,99.9
7805,82.7
20933,65.8
4159,68.1
13322,36.3
27683,19.3
26379,42.9
10777,94.7
15474,53.8
17635,86.7
15722,99.9
17608,83.1
12758,95.4
9513,99.9
26718,99.9
9264,75.7
9198,48.7
1725,74.4
7205,67.4
3158,73.4
15019,99.9
6021,93.9
2255,20.7
18696,36.0
2574,99.9
18813,60.1
11383,58.9
4235,64.2
6915,31.1
18557,75.6
2079,34.4
17140,99.9
10818,92.1
27454,99.9
9351,98.3
11443,82.1
10831,90.1
2064,36.6
8906,40.8
16207,99.9
26487,65.0
3037,86.5
21661,63.0
15617,62.5
5691,78.8
23784,99.9
19017,89.9
13172,67.6
3587,84.6
15777,99.9
8995,28.4
12095,95.3
3872,98.4
21339,55.2
28077,99.9
22368,84.4
13085,99.9
11406,74.6
17465,77.4
286,9.4
10028,94.7
21025,81.9
1757,74.5
14570,99.9
25350,85.3
3890,99.9
3925,87.7
11848,39.9
17798,83.2
13561,97.3
18703,39.0
24082,30.6
14307,99.9
20060,54.4
17690,89.4
17184,99.9
26495,64.2
24256,59.8
25925,95.0
23353,26.8
6666,99.9
21018,77.9
6055,89.8
27577,29.8
18774,49.8
4107,44.5
13483,81.7
15676,99.9
8966,29.6
14684,37.4
24502,90.6
7816,86.8
15152,99.9
8576,60.7
19544,71.0
26303,23.5
6177,91.7
6926,30.1
15712,99.9
6217,97.3
6618,99.9
6451,99.9
16313,99.9
8220,61.7
4322,62.3
16601,72.6
10656,85.6
7578,41.7
9658,29.9
27591,23.7
17517,78.4
23240,41.6
24785,29.6
19733,88.4
9510,99.9
9073,25.1
3883,99.9
14003,40.5
22032,57.1
372,9.99
900,67.5
22603,95.0
23954,47.7
8843,91.4
22233,45.0
25128,98.8
12215,99.9
13507,89.7
20937,63.6
21805,71.7
11478,94.9
8200,61.4
7509,39.2
10224,99.9
7295,78.9
8635,66.8
2738,56.7
15933,72.0
14272,99.9
2606,99.9
14981,99.9
12952,99.9
6611,99.9
28436,73.0
9011,22.5
18078,65.6
16936,99.9
17383,67.4
27347,99.9
2153,26.9
19401,40.9
27231,89.5
2484,88.6
8469,99.9
11569,99.9
25666,47.2
7348,96.4
19484,60.1
12578,50.2
1544,60.3
13569,96.2
10217,99.9
8399,64.1
24051,34.2
21647,64.5
5013,53.8
13022,99.9
12356,99.9
971,96.6
9306,89.1
15379,35.5
7991,99.9
26946,22.4
6523,99.9
24520,97.5
3816,99.9
12163,99.9
10393,33.9
8381,60.2
397,9.99
27460,98.9
26252,21.4
24193,43.7
19833,90.7
13861,65.7
19918,83.1
5472,37.5
8405,65.1
4046,53.4
14299,99.9
11687,87.4
4694,30.6
23303,27.6
19243,47.5
21865,79.8
21366,49.4
2475,84.9
3630,93.1
15240,55.7
23640,90.3
14662,35.8
3682,99.8
17097,99.9
8546,80.3
25226,95.7
865,60.4
6610,99.9
5921,66.5
13987,42.6
24190,43.1
4197,77.0
15681,99.9
909,74.7
8865,71.7
12682,77.3
27369,99.9
1172,99.9
16469,99.9
12236,99.9
611,9.88
27540,40.8
26585,85.8
14562,99.9
27722,32.1
4002,60.6
8095,99.9
18065,63.3
14975,99.2
14063,45.5
7308,88.8
17482,74.8
780,45.5
11620,99.9
24652,71.8
3984,60.3
5509,33.1
15180,99.9
15404,35.9
21877,83.6
14405,99.9
23673,97.0
22707,18.8
2795,31.2
27205,83.3
2690,76.7
11867,36.8
4459,62.7
1291,99.9
6503,99.9
17595,82.1
10471,29.4
27481,70.5
11371,65.5
28566,89.5
925,79.0
24351,64.8
12027,73.4
6716,99.9
22673,25.3
10703,94.3
5984,89.4
24664,66.7
9639,32.9
4262,66.6
6165,92.1
27169,77.4
26468,59.1
24610,87.0
7352,97.5
9109,30.3
18353,97.7
14538,99.9
21879,83.2
11157,28.0
22488,99.9
12161,99.9
25091,92.2
6224,96.3
1649,75.6
2543,99.9
10997,61.7
28131,80.7
11397,71.7
11373,69.3
24257,60.4
3769,98.1
7046,45.1
22778,19.5
27126,66.5
4777,28.4
1312,99.8
5326,68.4
18179,81.0
25616,41.6
11238,45.4
9601,35.9
12959,99.9
4779,27.5
6022,93.0
22000,76.8
14866,82.2
10320,45.4
27098,54.9
21064,77.0
24827,30.3
18922,74.4
27302,98.3
3522,75.3
17307,57.1
1255,99.9
4388,56.3
26410,50.0
2372,51.7
25701,51.3
226,8.91
18731,45.2
5063,71.5
23074,88.1
22814,15.2
26241,23.7
2533,99.9
23045,84.0
20472,99.9
15239,56.7
7801,82.6
21407,49.1
16036,87.6
11002,59.0
11103,31.2
15536,50.4
26814,35.2
4024,54.4
2187,22.5
27614,25.2
19592,87.4
7138,59.3
11138,26.4
12519,58.7
27226,90.1
14426,99.9
14589,99.9
7486,45.1
13730,99.9
10957,83.9
9854,56.3
24986,64.3
14934,87.0
14394,99.9
14419,99.9
21391,51.0
13144,79.6
20383,99.9
11681,91.6
18227,83.2
28358,43.0
14607,83.7
22220,44.9
10654,83.8
15690,99.9
19942,86.9
26324,26.8
17858,60.7
355,9.99
24171,38.6
10426,29.3
28517,89.5
11290,52.3
6109,94.0
19993,68.8
13053,99.9
21484,47.2
8382,60.6
7671,40.3
7141,60.1
9563,65.4
14080,54.6
3080,89.9
22661,30.9
10535,54.9
2198,20.2
2981,76.8
22881,41.5
19681,87.5
8817,83.8
17812,74.4
19155,92.9
16167,99.9
12575,49.2
18710,41.8
10902,91.4
27403,99.9
9139,37.6
11046,40.9
25525,19.6
6017,94.7
18995,90.0
1399,61.3
19601,89.7
23406,16.8
18099,65.4
13824,98.9
12857,99.9
28018,99.9
12785,97.9
13546,93.0
23418,17.6
9129,34.0
16647,70.5
1951,63.0
996,97.6
5414,43.5
7726,62.3
9320,89.6
3752,99.2
7144,61.9
26956,26.6
127,6.61
27386,99.9
27090,53.1
16908,99.9
26248,20.3
17584,81.4
21665,71.4
7419,85.5
597,9.99
19188,79.8
3909,99.9
2354,52.3
9988,86.8
1381,63.3
27579,27.5
5779,79.9
22965,57.2
27003,23.0
15372,35.7
8646,67.6
25848,90.8
270,9.41
23207,65.8
27190,79.4
28457,76.8
12521,56.7
13892,52.1
5578,42.5
18498,96.4
18415,99.9
1197,99.9
25340,88.0
17157,99.9
12338,99.9
26599,90.8
5915,68.3
14036,40.4
20876,59.5
18965,87.9
26440,59.8
3627,91.5
6817,39.2
11055,39.8
7064,45.2
25054,86.4
22385,87.3
191,8.37
3411,52.0
24544,99.9
17426,78.5
22790,18.4
23130,96.8
7863,95.5
27953,95.7
5037,58.1
24143,33.9
10765,93.9
22548,99.9
23451,26.8
27989,99.9
1014,99.9
26297,22.1
19326,40.9
23580,72.5
9727,29.1
4489,76.7
16677,82.0
9810,37.0
13853,78.9
27182,76.7
24907,48.0
22164,35.4
5185,88.5
15821,87.9
24401,72.2
1452,55.1
23251,37.4
3479,71.8
21044,68.0
26960,21.1
14821,61.9
13556,96.9
11407,74.1
24457,88.7
2378,59.0
8619,58.5
13103,99.9
21963,95.8
9676,30.5
5943,67.6
14043,43.9
26761,64.6
6139,92.1
8711,66.9
2672,90.0
829,48.7
20779,35.2
2214,22.1
4234,64.3
13989,42.9
14998,99.9
4566,55.4
10352,37.7
23741,99.9
21262,71.0
7888,99.9
22627,44.9
2268,23.4
2902,38.1
11476,94.5
2751,51.6
1721,73.6
7844,92.7
12347,99.9
14979,99.9
17214,92.5
4650,37.9
7937,97.5
9141,40.2
22349,77.4
23460,34.5
19305,40.1
25854,93.3
13331,36.3
28544,93.3
21169,75.8
18104,66.2
23065,85.6
25105,92.1
26952,23.0
27149,71.8
6933,32.9
26905,26.8
17570,81.4
11003,58.9
18264,83.0
4653,35.8
10345,39.6
13857,70.3
5688,81.1
24580,99.9
22089,42.5
26671,97.4
9199,49.3
15126,99.9
13368,44.1
15778,99.9
1406,53.4
6685,99.9
19520,74.5
21373,51.2
15378,36.6
7665,39.2
12173,99.9
4013,56.5
4550,51.3
24897,47.4
19390,41.8
7462,52.0
10704,94.6
8904,46.6
7084,51.4
1708,72.2
525,9.99
13158,74.0
6686,99.9
10371,37.6
13558,97.2
8553,76.9
9270,75.4
1584,74.8
19862,84.0
27551,36.6
18302,91.3
2298,31.9
5712,82.5
28420,61.4
22027,56.4
11693,81.8
8180,74.0
9444,99.9
12622,46.8
27907,88.6
19612,88.3
17899,58.6
24279,69.1
9686,31.3
4759,29.2
9631,42.0
21383,50.6
1518,52.4
3261,57.4
24588,99.9
9370,99.9
25838,84.3
7384,98.6
15056,99.9
2962,72.4
16157,99.9
3980,56.0
2853,33.2
15505,54.5
2241,20.8
5532,31.6
5998,93.8
13043,99.9
25282,99.9
3242,64.6
4864,28.0
19300,40.7
7812,84.5
19548,74.3
177,8.24
24330,65.0
5047,60.8
14252,99.9
11200,32.5
24839,31.1
14808,58.1
5091,59.7
4906,34.3
7377,98.1
7023,46.1
15045,99.9
27980,99.9
13200,56.6
8759,73.1
20983,79.5
5017,54.9
22216,44.7
8829,91.6
12880,99.9
26645,96.8
1735,76.4
23034,84.6
24816,30.7
9921,62.0
22267,54.4
4700,34.3
196,8.38
14464,99.9
19476,57.2
27791,54.4
26413,49.6
8640,68.0
15713,99.9
18534,74.7
26706,99.9
17345,64.8
11307,61.0
9432,99.9
424,9.99
25603,37.0
6908,29.6
24557,99.9
5599,60.3
16796,99.9
6879,34.9
7695,54.1
22468,99.9
10627,82.0
16619,69.6
2368,53.5
25986,99.9
11196,30.4
2139,29.3
8594,59.6
25492,28.1
400,9.99
9922,63.7
28282,18.2
19427,43.3
14360,99.9
17052,99.9
7592,36.6
194,8.43
18914,76.1
11609,99.9
9627,41.6
11151,26.6
4723,26.6
7747,63.2
661,7.92
14927,93.7
25345,85.2
14340,99.9
17541,77.9
23742,99.9
11107,29.3
24142,33.0
17929,51.0
23113,95.6
16321,99.9
11516,98.4
23941,49.6
4277,63.7
6665,99.9
23143,97.9
20281,81.3
26151,32.8
24891,45.0
1216,99.9
17415,77.4
27364,99.9
22764,15.2
22654,36.8
16342,99.9
3555,81.3
7808,83.4
9088,25.3
14765,48.7
24275,67.9
16178,99.9
15762,99.9
468,9.99
21511,50.9
11753,44.5
10614,74.0
28190,36.9
18841,71.2
12392,99.9
4642,38.7
4847,29.3
22841,17.5
10138,93.9
25233,93.1
11757,47.0
17,6.1
18131,79.8
17735,98.0
10680,90.7
19327,40.8
19564,73.8
10628,81.7
6644,99.9
4089,53.0
15169,99.9
25849,91.1
3809,99.9
12757,95.6
19074,86.5
20229,80.5
19061,87.5
20979,79.1
26727,99.9
17973,52.2
361,9.99
5255,96.4
8236,63.8
27676,20.0
14595,94.5
7884,99.9
21351,52.5
8157,80.0
8058,99.9
8258,63.8
23237,41.9
2458,83.3
16699,94.8
4936,44.2
3700,99.9
863,63.0
16611,68.6
9094,26.3
18817,64.3
10155,97.9
6213,96.4
10202,99.9
6207,96.2
20517,99.9
19565,75.0
2346,51.3
18092,66.7
19225,51.0
27283,97.9
16739,99.9
9057,24.1
27331,99.9
27370,99.9
6510,99.9
15216,72.1
10508,49.6
3006,84.4
25678,45.8
18043,58.3
3729,99.9
23898,97.4
12424,91.8
28083,99.9
9357,99.9
5795,82.5
4658,33.3
20437,99.9
16934,99.9
21182,75.8
27986,99.9
3721,99.9
21705,62.1
1498,57.3
21220,68.6
19040,92.2
12510,58.4
18643,45.8
13423,67.8
7282,76.4
26803,37.9
21340,56.0
10622,80.3
7764,66.9
12520,56.0
21996,78.6
22102,42.1
17772,97.3
24023,29.5
5371,51.6
25870,80.0
25805,83.6
2066,36.5
8128,99.9
26651,93.1
26938,26.5
19052,86.1
4187,75.7
10938,87.6
7074,46.9
6129,93.5
2678,85.9
18658,43.7
15128,99.9
24770,34.3
13125,95.4
4285,63.9
1024,99.9
16499,99.9
11892,36.6
3424,54.8
20222,76.7
25775,81.3
21353,51.7
15520,52.2
24433,87.0
9570,62.5
12541,51.0
12761,94.7
3224,60.5
6742,94.1
14449,99.9
2691,75.3
11707,73.1
23490,43.3
13251,34.3
21119,72.8
17096,99.9
20952,75.4
20008,59.6
2607,99.9
576,9.99
9399,94.3
11793,47.4
1289,99.9
10203,99.9
4473,65.8
16818,99.9
14083,55.3
13518,89.0
14972,98.2
20321,89.8
5829,78.5
