,air_temperature_1h
21689,5.2
2136,-0.8
5967,-10.1
11654,-8.9
5316,-16.2
16152,-2.2
14023,7.6
27854,-1.7
8746,-4.5
2645,-12.4
24046,7.1
23856,-9.6
22424,-5.5
4202,0.9
11891,4.8
9524,1.9
14978,-5.8
14313,-4.3
3120,-6.1
3253,-2.2
16510,1.0
2007,-1.5
14217,-1.7
5899,-10.7
25749,-1.8
16239,-4.1
1154,-8.3
14786,1.4
12047,-2.2
16383,-2.3
2525,-11.1
20620,2.9
24620,-0.4
7400,-15.7
10431,2.5
23462,0.7
21143,1.2
7036,-7.8
21811,3.3
11326,-4.6
11810,4.2
13559,-4.1
3082,-6.5
614,9.78
16502,0.9
2800,0.2
5690,-13.2
13281,9.3
12016,-2.2
19421,8.0
11747,1.9
19020,-3.8
22883,-3.2
1537,3.2
13206,6.5
11618,-10.6
25011,-0.2
2481,-9.6
5365,-13.1
10732,-6.6
5272,-19.7
14120,-0.4
5999,-10.3
5042,-16.2
6200,-4.8
8288,1.7
12912,-6.0
3943,0.9
24266,1.4
11857,4.8
12636,5.2
17967,9.3
22550,-6.3
17846,6.8
19948,1.9
10036,-7.1
14088,3.3
3748,-4.6
3852,-4.0
433,9.44
2296,-4.1
3725,-5.3
9409,1.2
6181,-5.1
25661,1.9
8593,-1.7
21261,2.4
23013,-7.8
8464,-0.7
22660,3.8
9985,-5.6
23199,-4.8
15486,3.8
16655,5.2
19034,-3.8
28346,11.4
18873,-0.5
2763,-2.0
19800,-0.4
7681,-2.3
19561,0.4
26633,-7.4
10891,-5.1
6854,-4.0
1473,3.5
26368,-0.2
8782,-5.3
9933,-3.3
11300,-3.7
18311,1.0
16443,-0.7
4704,-12.1
2441,-8.3
19984,3.3
15769,3.0
28426,6.8
25080,-2.0
21796,3.7
5885,-11.2
23838,-9.4
9218,-3.5
2305,-5.1
2989,-6.1
3258,-2.0
2151,-0.5
28408,8.3
6437,-7.6
15358,9.8
2954,-5.0
4361,-3.7
25529,9.0
20827,7.6
6722,-10.6
25739,-1.3
6303,-6.3
11689,-4.0
4774,-10.3
20660,5.3
1546,2.5
2322,-5.5
7285,-12.4
26009,-7.6
1408,2.2
2934,-3.0
8424,1.7
6757,-5.5
22479,-6.0
21246,1.9
11113,4.0
25403,6.8
18199,3.0
17719,1.9
24281,1.0
16193,-3.2
22464,-5.3
9504,0.0
9737,5.5
20435,-4.6
1299,-7.1
5275,-19.7
4976,-14.9
16129,-0.5
17820,5.7
12879,-5.6
17993,9.1
14983,-5.6
7070,-8.3
13015,-6.5
1488,4.7
11525,-9.4
22070,7.5
20693,7.5
8173,-5.8
9014,4.0
27005,9.5
26391,-0.2
21799,3.5
16585,5.3
15081,-7.1
24355,1.0
17944,9.5
11062,1.7
19891,1.2
21955,3.2
25892,-5.6
14179,-2.0
17996,9.3
4705,-12.1
26207,6.8
20352,-4.3
16173,-2.7
24311,2.0
10657,-5.5
8525,0.5
22079,8.0
4634,-13.4
8318,2.4
10078,-7.8
24998,0.7
11480,-8.8
23951,0.7
17077,-5.3
12970,-6.8
28344,11.6
16707,-0.5
1324,-4.5
21532,5.8
25395,6.5
8804,-6.8
17010,-6.0
22279,0.0
17833,6.2
8992,3.0
22397,-4.5
2578,-12.4
16348,-2.5
25964,-7.4
8514,0.5
4469,-8.9
22517,-6.1
20412,-3.7
11801,4.5
14311,-4.5
18630,7.0
21491,7.3
1505,4.5
24045,7.3
5344,-14.2
3532,-2.8
2162,-0.4
24218,3.3
17721,1.7
17412,3.3
15573,5.8
11882,5.0
22736,3.8
21979,4.7
11789,3.7
9255,-5.1
4280,-1.0
10967,-3.5
2650,-11.7
23529,-3.5
27790,1.9
19869,0.7
16613,6.2
689,10.2
9463,-0.4
6448,-7.8
18164,3.0
11745,1.4
3830,-5.0
21305,3.2
10161,-8.6
14126,-0.5
12414,-2.8
4741,-11.1
11784,3.7
15719,1.4
21264,2.4
4074,4.8
4924,-13.7
24073,8.3
16134,-0.2
14698,8.3
3409,1.9
11821,5.2
22716,4.5
12691,-1.3
22132,7.0
26355,0.5
17887,8.5
4988,-15.2
16082,0.0
25220,-0.8
4248,-0.4
25308,-2.8
11137,4.0
25468,9.8
24423,-3.7
6104,-6.5
13381,2.9
13587,-4.8
8926,1.9
10290,-0.5
8708,-3.5
16341,-2.5
4938,-14.0
22012,6.3
9531,2.5
11524,-9.4
16241,-4.1
18188,3.3
26233,7.5
1032,-7.3
18448,-3.0
5229,-19.3
16218,-4.1
19607,-1.5
25788,-2.3
22924,-3.8
720,2.9
24040,7.0
16047,2.2
24152,7.3
25820,-3.8
13662,-5.0
3138,-6.0
28048,-6.5
11508,-9.1
15605,5.5
12203,-7.6
15144,-6.6
27740,5.2
23317,2.5
13822,-3.2
15946,6.8
14329,-4.8
6537,-12.7
26317,3.5
18490,-0.4
10527,-2.2
825,1.2
4317,-2.3
20595,0.4
1170,-8.9
17537,3.2
4025,5.2
16051,2.0
9059,4.2
12125,-5.8
26677,-8.1
18504,0.2
25488,9.6
10554,-1.8
7593,-0.2
6499,-11.1
28067,-6.5
15564,6.0
28322,12.4
4292,-1.3
24291,1.7
18006,9.6
9318,3.0
13422,0.4
20216,1.5
16825,-4.1
2814,-0.2
7451,-7.4
6756,-5.3
7731,-3.5
28520,3.0
8181,-5.5
14908,-4.6
11797,4.3
10467,2.4
25478,9.3
490,9.34
12522,5.7
4162,2.5
9701,6.8
12679,0.0
4727,-12.1
22207,2.0
5459,-7.8
21716,4.5
5948,-10.1
22823,2.9
1977,-0.7
15871,6.0
24973,2.7
1890,1.0
9831,0.0
7644,-0.7
9464,-0.4
7905,-10.3
17000,-5.6
7231,-12.1
7122,-9.9
17422,3.2
11995,-1.0
24231,2.7
7387,-16.4
12060,-3.3
21563,4.8
12409,-3.2
14878,-3.3
8395,2.4
15007,-6.1
15658,2.9
18739,5.2
16093,0.0
27995,-5.5
9881,-1.3
23766,-8.6
7072,-8.3
23259,0.5
11502,-8.9
22610,0.0
6014,-9.6
13783,-6.0
10712,-7.1
4211,0.7
5214,-19.3
14566,-0.8
5150,-17.7
2412,-7.8
28172,4.8
20772,9.0
18029,8.3
18503,0.0
26781,0.2
27848,-1.3
890,-2.3
9615,6.2
14387,-5.1
7878,-9.3
3016,-6.1
13347,7.1
15897,6.2
18044,7.3
20888,3.8
8692,-4.6
15604,5.5
18535,3.3
19465,4.2
14885,-3.7
14957,-4.8
3497,-1.0
8201,-3.0
8205,-3.2
891,-2.3
22494,-6.5
28114,-4.1
20063,4.8
9713,6.5
7041,-7.6
23043,-8.1
7304,-14.7
10940,-4.6
22201,2.5
27042,4.8
19333,5.8
4121,5.2
5642,-12.6
1580,1.2
3420,1.9
3584,-2.5
5032,-16.0
7580,-1.0
27810,0.7
14369,-5.3
25504,9.6
23851,-9.4
18834,0.4
26393,-0.4
23817,-9.3
16813,-3.8
25574,7.8
6280,-6.1
11422,-7.0
13971,7.0
16574,5.2
19698,-1.0
4547,-12.6
567,9.24
6047,-8.4
1395,0.0
10866,-5.0
17836,6.3
20556,-3.7
18854,0.0
12428,-2.3
11529,-9.4
22987,-6.5
24407,-2.7
2964,-5.1
24047,7.3
13957,6.8
19467,3.8
13318,8.3
21277,2.5
15528,6.2
14012,7.5
19894,1.2
10925,-5.0
3666,-5.0
8242,0.0
5682,-12.6
3125,-6.1
1037,-7.6
16628,6.2
18947,-3.0
1665,2.2
7454,-7.3
13359,6.0
5088,-17.0
7135,-10.4
7786,-5.8
7959,-10.9
17516,2.9
774,3.0
23794,-8.9
11846,5.2
28308,12.4
22969,-5.0
27564,7.8
296,9.72
16015,3.8
23945,0.0
22827,2.9
27691,10.9
7402,-15.0
1598,1.4
14295,-3.7
13785,-6.0
16013,4.0
24916,5.3
24563,-6.0
6645,-14.7
8338,2.9
9248,-5.5
15898,6.3
26326,3.0
15458,5.7
1960,0.0
2601,-12.6
12686,-0.5
7866,-9.1
7154,-10.6
21582,4.2
19214,2.0
28113,-4.1
2879,0.4
23384,4.8
3296,0.0
20252,-0.2
16590,5.5
9421,0.0
21379,6.0
13658,-4.8
17536,3.0
19744,-0.4
2844,0.4
11629,-10.6
13775,-5.5
7534,-2.5
10726,-7.0
911,-4.0
438,9.47
2138,-1.0
5227,-19.3
18480,-1.7
24350,1.4
2177,-0.7
1142,-7.8
13899,5.3
11763,2.4
11131,4.0
7640,-0.5
10019,-6.3
7524,-3.3
24954,3.3
4368,-4.0
13955,6.6
11297,-3.3
5650,-12.7
24692,4.7
6261,-5.5
15785,3.3
8688,-4.6
20936,2.2
23347,3.7
25681,0.7
13384,2.7
4881,-12.1
4157,3.0
12924,-6.0
17744,1.0
5916,-10.6
13597,-5.0
8679,-4.5
12020,-2.0
539,9.22
26530,-5.5
2310,-5.5
528,9.26
25070,-1.7
18212,3.2
12869,-5.6
2583,-12.4
21669,4.2
7850,-8.1
11601,-10.1
23875,-9.3
8625,-2.5
2660,-9.9
18325,0.9
16678,2.0
398,9.5
19583,-1.7
21221,1.7
15657,2.9
4603,-14.2
16541,4.0
6804,-3.7
14774,2.9
17029,-6.5
15283,5.7
21690,5.0
4006,4.3
21894,2.7
22211,1.7
443,9.49
13212,6.6
11598,-9.9
5598,-10.4
10245,-4.5
23047,-8.3
24370,-0.2
18304,0.9
22982,-6.0
10843,-5.3
18642,7.0
3677,-5.5
25317,-2.2
17390,4.3
25711,-1.2
7394,-16.5
20877,3.5
18895,-0.8
6721,-10.6
4014,4.2
13356,6.3
21982,4.7
23209,-3.3
4828,-10.6
7568,-1.3
15389,9.6
6317,-6.8
16069,0.5
7396,-16.5
21834,3.2
21191,1.4
668,10.15
9770,2.9
19447,5.7
17349,6.0
9980,-5.5
3088,-6.3
17462,2.9
12542,6.5
6142,-5.8
26901,6.8
12820,-4.5
16717,-1.0
6650,-15.4
24934,4.2
27243,-5.1
5448,-8.6
16101,-0.7
26008,-7.6
3367,1.4
9114,2.5
7848,-8.1
7094,-9.1
4955,-14.4
402,9.49
22285,0.0
1251,-9.9
4789,-10.1
24889,6.5
4974,-14.9
407,9.49
17680,2.2
7453,-7.3
28045,-6.6
23299,2.2
16100,-0.5
23442,3.8
15438,7.5
9451,0.4
2364,-5.8
7373,-16.2
9294,-6.5
19763,-0.4
20264,-1.3
16037,2.4
24127,8.6
9208,-3.0
15388,9.6
25191,-1.0
8505,0.7
10493,1.2
8871,-2.5
13405,1.5
21015,0.5
11387,-5.0
23302,2.2
859,-2.0
21824,3.3
14407,-3.8
28139,0.7
19738,-0.4
8371,2.2
13880,4.5
28253,10.8
27902,-3.3
11762,2.4
9363,2.2
28375,10.9
1163,-8.8
3335,1.0
13354,6.5
11692,-4.0
12429,-2.2
4692,-11.6
11405,-6.1
6450,-8.1
14156,-1.8
26165,6.0
9475,-0.2
1497,4.3
27062,4.3
5639,-12.6
531,9.26
12689,-1.2
21788,3.8
2320,-5.5
19203,0.7
14904,-4.1
18231,2.9
12280,-8.8
636,9.93
14952,-4.5
27573,8.6
10050,-7.6
27773,3.0
11318,-4.3
7664,-1.5
1410,2.7
19737,-0.4
7165,-10.6
7619,-0.7
22741,3.7
14371,-5.1
23769,-8.6
6947,-4.6
15708,1.2
12526,6.5
12412,-2.8
20175,2.7
26836,4.8
3066,-6.0
17438,3.0
17697,1.9
15919,6.5
4907,-13.1
2400,-6.8
21721,4.7
2821,0.2
9263,-5.5
12808,-4.3
16440,-0.8
19736,-0.4
2263,-2.8
18308,0.9
20205,0.7
11021,-0.5
7871,-9.4
23710,-7.9
13742,-5.5
7610,-0.5
7868,-9.3
14550,-1.3
10594,-3.2
20177,2.4
11680,-5.5
2970,-5.3
154,9.83
23935,-0.8
5062,-16.7
9377,2.9
5223,-19.5
4045,6.2
20098,4.5
3374,1.5
21764,4.2
12725,-1.8
358,9.54
11484,-8.6
4784,-10.4
20921,2.9
672,10.17
7067,-8.1
15706,1.4
27021,7.6
20158,3.7
21159,1.2
22165,5.0
12076,-4.1
10376,1.7
292,9.72
24661,2.5
5054,-16.7
15827,5.5
9135,0.7
24706,6.3
4386,-4.5
24731,6.6
6938,-4.1
26099,3.3
7221,-11.9
16236,-4.1
6911,-3.3
23351,3.3
24793,10.1
25200,-0.7
2966,-5.3
5003,-15.5
27973,-5.3
11066,1.9
12693,-1.2
24836,9.9
15768,2.9
10946,-4.6
3724,-5.5
23762,-8.6
26780,0.0
4431,-6.1
12067,-3.5
20099,4.8
18411,-3.0
26771,-0.4
21634,4.0
13406,1.5
23651,-7.1
4608,-14.2
467,9.45
21057,1.4
23774,-8.6
16860,-4.5
20049,4.5
13826,-3.2
16059,1.5
16883,-4.5
5270,-19.7
8690,-4.6
9467,-0.2
4182,1.5
13571,-4.6
15884,6.5
28330,11.8
11163,4.2
21701,5.0
4910,-13.1
3156,-5.5
8888,-0.7
14982,-5.6
19805,-0.4
22951,-5.0
11721,-0.5
5550,-6.3
5839,-12.4
5881,-11.2
16563,4.8
24099,8.5
19877,0.9
12754,-3.2
9746,4.8
11515,-9.1
27264,-5.5
11181,3.3
9738,5.3
7007,-7.1
5672,-12.7
20458,-4.8
13506,-2.8
6718,-11.1
2829,0.2
15859,5.5
17886,8.5
16294,-2.7
25984,-7.8
23688,-7.4
4358,-3.5
12814,-4.3
25423,7.5
24892,6.3
8698,-4.5
5131,-18.0
28100,-6.6
21046,1.4
22371,-3.3
26721,-8.8
3091,-6.1
12892,-6.0
21100,1.5
8483,0.0
5893,-10.9
14345,-5.0
22855,-2.2
3211,-3.8
19337,7.1
1663,2.0
15020,-6.8
17179,-0.4
2096,-1.3
19351,7.0
13142,0.5
24144,7.3
3731,-5.0
12699,-1.7
16672,3.2
19819,-0.4
27654,14.1
25429,8.5
27624,11.6
18238,2.9
15643,3.3
2229,-1.0
7602,-0.7
7345,-16.0
20092,4.5
11764,2.4
25376,4.7
3188,-4.5
14501,-2.0
25315,-2.3
3334,1.0
25841,-4.0
3021,-6.0
25348,2.4
17729,1.4
5808,-12.6
16886,-4.6
14056,7.5
21711,4.3
24536,-5.5
17835,6.3
14198,-2.0
15614,5.2
16483,-0.4
3857,-4.0
4717,-11.7
24550,-6.1
20079,5.0
12322,-9.3
9748,4.7
573,9.27
7174,-11.4
23183,-8.6
11488,-8.6
5469,-7.3
20116,4.3
1644,1.0
9278,-6.0
26542,-5.6
7890,-9.3
9559,5.0
27305,-6.1
2572,-12.2
8770,-5.3
1893,0.9
14469,-2.2
6364,-6.3
5176,-18.7
6739,-7.1
16711,-0.2
4303,-1.8
5622,-11.4
15525,6.2
5873,-11.2
10621,-5.0
9006,3.5
22616,1.2
3451,1.0
24110,8.0
450,9.49
22925,-3.8
20320,-2.7
17885,8.5
16857,-4.3
5936,-10.3
12108,-5.0
8894,-0.2
3405,1.9
23289,2.2
14202,-2.3
22344,-2.3
2349,-5.6
23925,-1.7
15192,-3.2
14961,-5.0
22580,-5.6
17124,-3.5
6511,-12.1
4601,-14.2
21540,5.5
19764,-0.4
26249,6.6
11733,0.4
2562,-11.7
26662,-7.6
25370,4.7
19804,-0.2
4632,-13.4
410,9.5
16953,-5.6
23584,-5.0
18931,-2.3
360,9.55
22255,0.7
19700,-0.8
28331,11.6
5375,-13.2
25753,-2.2
1954,0.2
382,9.49
12146,-6.3
18811,1.4
17593,2.7
3683,-5.5
21427,7.3
28252,10.6
9066,4.0
19752,-0.5
11351,-4.8
7958,-10.7
7411,-13.4
3524,-2.7
2840,0.0
27467,-1.8
11129,4.2
13772,-5.5
18366,-1.3
17003,-5.8
16810,-3.7
8473,-1.2
8976,3.0
11378,-4.8
2720,-4.3
23947,0.4
22409,-4.5
11209,2.0
19875,0.9
20381,-5.0
10418,2.5
3060,-6.0
12109,-5.1
2913,-1.2
708,2.5
7037,-7.6
19360,7.0
1637,1.0
18175,3.2
18692,8.1
22945,-5.0
25369,4.5
4409,-5.1
17806,4.8
13792,-5.8
1784,0.7
22828,2.7
4441,-6.8
12269,-8.4
4888,-12.6
17603,2.5
21472,7.6
26497,-3.7
15645,3.2
1203,-9.4
16955,-5.6
23854,-9.4
5170,-18.3
21134,1.2
1434,3.2
854,-1.5
169,9.8
17253,4.3
1141,-7.9
20832,7.3
20309,-2.7
16571,5.0
6147,-5.5
11451,-7.6
20636,4.0
16215,-4.3
6747,-6.0
8791,-6.3
5585,-9.3
18068,6.3
23189,-6.8
26553,-6.0
10766,-5.8
4810,-10.4
1589,1.7
25145,-3.3
27148,-2.2
20,9.92
9068,4.2
22672,4.0
4536,-12.1
28168,4.8
25970,-7.4
14558,-1.0
27387,-7.0
5266,-19.7
10736,-6.6
11835,5.8
21238,1.9
10072,-7.8
5238,-19.3
19781,-0.2
19412,7.8
946,-5.0
28218,8.1
8291,1.7
11961,1.4
8836,-7.9
17664,2.4
6876,-2.8
25890,-5.6
3953,0.9
22445,-5.5
9940,-3.7
28530,2.9
9003,3.7
26395,-0.2
20433,-4.6
8910,1.0
3898,-5.6
16814,-3.8
21241,1.9
17232,3.7
13433,0.2
18560,3.2
22524,-6.0
10361,1.5
13793,-5.8
15416,8.8
1889,1.0
23802,-9.1
5894,-10.9
7607,-0.7
23818,-9.1
22693,4.5
18542,3.5
18482,-1.3
4254,-0.4
11427,-7.4
8753,-4.6
15058,-7.4
21370,6.0
21412,6.8
22248,0.9
13358,6.2
24323,1.9
27066,4.0
25300,-2.8
16957,-5.5
23653,-7.1
7830,-7.9
9508,0.0
14647,6.3
19654,-0.8
10536,-2.5
6352,-6.8
8909,1.2
11352,-4.6
22184,3.5
24924,5.0
2523,-10.6
15888,6.3
13702,-5.0
27562,7.5
24643,1.4
27131,-1.3
16124,-1.0
6512,-12.2
20374,-5.0
3476,0.0
8142,-8.8
16820,-3.7
16415,-1.7
8229,-0.4
8263,0.4
968,-6.3
3874,-5.1
16368,-2.5
25143,-3.2
6792,-3.7
11651,-9.3
16322,-2.5
26628,-7.3
20312,-2.3
5004,-15.5
16310,-2.3
3565,-2.8
3865,-4.1
14701,7.6
10922,-5.0
12011,-1.8
15534,6.2
11956,1.5
16527,2.4
6020,-9.3
18225,3.0
5188,-18.8
19836,-0.2
19908,1.9
19461,4.5
28395,9.0
12279,-8.8
17164,-2.2
22689,4.2
16694,0.2
23839,-9.4
21887,2.5
19270,5.5
6734,-8.3
10139,-7.3
8308,2.4
10129,-7.6
10293,-0.7
26332,2.4
20987,-0.5
13564,-4.0
22836,2.7
8404,2.7
16079,0.2
12883,-5.6
758,3.3
11125,4.2
3756,-4.5
2504,-10.3
6940,-4.1
2345,-5.5
27720,7.5
14359,-5.1
5814,-12.2
27383,-7.1
24136,8.3
2111,-1.0
21426,7.3
6281,-6.3
9798,1.2
7822,-7.6
28228,8.5
24682,5.0
20106,4.7
15022,-6.8
6118,-6.5
28118,-3.2
5559,-6.6
8086,-12.7
15742,2.2
19317,6.8
17448,2.7
26884,6.3
5804,-12.6
20819,8.0
11283,-2.3
10238,-5.1
16169,-2.7
21479,7.5
8964,2.5
21883,2.5
20241,0.9
9046,4.7
24695,5.0
22407,-4.5
23356,4.5
3753,-4.5
22203,2.4
25741,-1.5
23179,-9.3
19696,-0.8
14717,7.8
19849,0.0
5535,-6.1
13922,6.2
21572,4.5
9870,-1.5
23627,-6.3
18893,-0.7
18306,1.0
25430,8.6
20716,8.8
20848,6.6
25280,-3.0
21113,1.5
24272,1.0
16589,5.3
24005,5.0
104,9.9
21450,7.6
4852,-10.6
21956,3.2
21740,5.2
24032,6.8
906,-3.7
9952,-4.3
907,-3.8
4148,3.5
488,9.35
6399,-7.0
21627,4.3
4978,-14.9
22963,-5.1
3015,-6.1
4797,-10.3
11663,-7.9
28390,9.5
5588,-9.6
20155,4.0
28455,4.7
16958,-5.5
6007,-9.9
19446,5.7
23190,-6.8
7520,-3.0
17630,2.2
13896,5.2
16202,-3.7
4290,-1.3
2658,-10.4
4989,-15.2
24301,2.2
6089,-6.5
24156,7.0
12010,-1.8
15381,10.1
11610,-10.6
22691,4.3
3068,-6.0
16609,6.2
4349,-3.3
21282,2.9
26227,7.5
22290,0.0
8253,0.0
10468,2.5
21927,2.7
2430,-8.3
8419,2.2
13481,-1.7
10079,-7.8
131,9.85
26810,2.5
21815,3.5
3463,0.0
23690,-7.4
4588,-13.9
3924,-2.0
2195,-0.5
10258,-3.3
5545,-6.3
12055,-3.0
21606,5.2
21192,1.4
625,9.85
7263,-13.7
20160,3.5
10143,-7.0
19972,2.4
4641,-13.6
27458,-4.5
27962,-4.8
9799,1.0
1348,-2.2
10760,-6.1
4805,-10.6
17330,6.3
17393,4.0
8057,-11.6
7287,-12.2
9514,0.5
18959,-3.5
12768,-3.5
12057,-3.2
7136,-10.4
19358,7.1
17968,9.3
12187,-7.0
2114,-0.8
10266,-2.2
27623,11.3
21270,2.4
21969,4.0
25903,-5.5
24321,1.9
11658,-8.8
4552,-12.7
2286,-3.7
9053,4.5
18451,-3.7
2254,-2.0
4855,-10.7
9428,0.0
8915,1.5
7000,-7.0
22599,-2.2
10502,0.0
20144,4.8
4894,-12.6
12973,-6.8
1339,-3.0
3511,-2.3
7271,-13.7
19189,-0.8
18464,-3.3
8162,-6.0
10549,-1.7
26490,-3.7
7133,-10.3
7637,-0.5
27814,-0.2
5423,-10.6
10802,-5.6
20625,3.4
7232,-12.1
23402,4.8
24997,0.9
23235,-1.0
11702,-2.5
2224,-1.0
20346,-4.0
6814,-2.8
25992,-7.6
14563,-1.0
8312,2.5
26289,6.0
4654,-13.6
6517,-12.1
8730,-3.8
24446,-2.8
20996,-0.5
13321,8.1
9400,2.4
17326,6.3
2250,-1.8
28376,10.8
3855,-4.0
2723,-4.0
23681,-7.4
6564,-13.2
4191,1.2
15312,8.6
1680,2.0
17789,3.0
13155,1.9
24034,6.6
23339,3.5
7312,-15.2
2637,-12.9
6454,-8.4
26107,3.7
18712,6.0
5451,-8.3
18867,0.0
25639,2.9
23595,-4.8
20393,-4.8
4826,-10.3
20431,-4.6
4587,-13.9
11322,-4.0
16673,3.2
25722,-1.0
12816,-4.3
10478,2.2
4506,-10.7
26044,-1.2
693,10.17
25162,-3.5
25547,8.6
10602,-3.5
17009,-5.8
12734,-2.7
24883,7.3
16735,-1.8
8896,0.0
6008,-9.8
6703,-14.2
17795,3.7
5561,-7.0
10294,-0.5
19684,-0.7
8777,-5.0
12188,-7.0
25328,-0.5
25287,-2.8
23160,-10.1
12207,-7.6
12436,-1.7
27968,-5.3
1654,1.9
11460,-7.9
18012,9.1
18280,1.5
14216,-1.7
4456,-7.8
15484,3.7
11920,4.0
20176,2.5
10690,-7.0
10679,-6.5
143,9.85
25122,-3.0
9329,2.9
25746,-1.8
19331,5.5
9747,4.7
18623,6.0
27716,7.3
10417,2.5
591,9.5
8346,2.4
23226,-1.7
12659,2.0
28049,-6.5
27155,-2.2
5119,-17.7
26370,-0.4
18267,2.5
2176,-0.7
4835,-10.6
27010,9.3
10152,-8.1
23244,-0.4
10339,0.9
16231,-3.7
26978,9.6
8122,-12.6
24376,-0.4
21835,3.2
23746,-8.3
1704,2.0
5050,-16.5
7924,-9.8
22999,-7.1
9243,-5.1
10346,1.5
18495,0.0
23256,0.2
22292,0.0
1435,3.2
25934,-6.8
17977,8.8
7438,-8.6
22427,-5.5
2467,-9.3
13757,-5.8
8755,-4.8
3979,3.5
12397,-4.8
7834,-8.3
17466,2.9
17987,8.8
13855,1.2
10941,-4.6
14324,-4.8
17964,9.3
6036,-8.8
3822,-5.8
202,9.77
4520,-11.6
5403,-11.4
25773,-2.8
22369,-3.3
7234,-12.6
3999,3.8
12807,-4.3
16366,-2.5
2991,-6.1
20588,-0.8
18230,2.9
27008,9.6
25134,-2.3
12996,-7.0
2476,-9.3
24613,-1.0
8617,-2.0
14771,2.9
4012,4.2
2213,-1.2
2643,-12.6
16339,-2.3
10481,2.2
24451,-4.0
19661,-0.7
8300,3.3
497,9.29
20195,1.2
22068,7.6
18690,8.0
10402,2.2
27109,0.5
10004,-6.5
1603,1.4
28396,9.0
19383,6.6
5145,-17.5
10932,-5.0
2158,-0.4
1604,1.4
19406,7.6
24821,9.6
733,3.0
8955,2.7
16664,4.5
27908,-4.0
16637,5.7
8741,-4.0
15139,-6.5
1249,-9.8
5557,-6.6
19280,6.2
14046,8.0
17606,2.5
18025,8.5
28379,10.6
24969,2.5
28065,-6.3
7556,-2.0
4482,-9.4
13059,-7.8
17212,2.7
181,9.8
11335,-4.6
5569,-7.4
264,9.68
20965,0.5
7260,-13.7
27745,5.5
13727,-5.3
12242,-7.9
8860,-4.6
18154,2.9
17386,4.5
21132,1.4
24381,-0.7
1318,-5.1
17931,9.5
23513,-2.8
15692,1.2
4668,-13.1
2713,-5.0
26362,0.2
15795,4.3
16661,4.7
27295,-6.0
18982,-3.5
5782,-12.7
5627,-11.7
20037,4.3
28191,6.8
26915,7.5
27265,-5.5
23124,-9.3
1888,1.0
11735,0.5
8569,-0.8
28056,-6.5
25759,-2.2
634,9.87
11295,-3.2
23810,-9.1
11436,-7.0
22056,7.3
15967,7.1
14917,-5.0
5980,-10.3
22101,8.1
21138,1.4
26466,-2.7
79,10.0
7048,-7.8
3910,-4.0
25605,5.0
22024,6.6
26922,8.0
25491,9.6
26543,-5.6
26967,9.0
15303,8.1
25974,-7.6
19872,1.0
10462,2.7
3008,-6.1
10093,-8.1
15228,1.7
23589,-5.3
20975,-0.4
21648,4.7
15656,3.0
17563,2.9
16115,-0.7
26569,-6.1
26321,3.3
6233,-5.1
14868,-3.0
15864,5.7
10897,-5.3
17936,9.5
11813,4.7
3206,-3.8
7284,-12.4
14631,5.3
24898,5.8
17167,-2.0
26529,-5.5
13031,-7.6
20807,8.3
17150,-2.5
22443,-5.6
45,10.0
17323,6.5
7582,-0.5
5147,-17.5
26868,5.8
17928,9.0
23833,-9.3
12400,-4.5
17172,-0.8
26779,0.0
22979,-6.0
18374,-2.0
2911,-0.8
28183,5.8
21723,4.7
19513,0.0
28464,4.5
20601,1.2
19316,6.5
19043,-3.7
5351,-13.4
27480,-0.4
13011,-6.4
15848,5.3
23401,4.7
25864,-4.0
13539,-3.7
10063,-7.6
24186,5.2
23350,3.7
4947,-14.2
26216,7.1
1246,-9.8
19330,5.7
13570,-4.6
1321,-5.0
26834,4.5
24150,7.3
12002,-1.7
2692,-6.0
17156,-2.2
25202,-0.5
5992,-10.3
18979,-3.5
21994,4.5
15901,6.3
1155,-8.3
13182,4.2
139,9.85
147,9.83
25093,-2.3
22135,7.0
4518,-11.6
27478,-0.8
28275,11.4
16518,1.5
10117,-7.8
21613,4.8
4411,-5.1
26160,5.7
8629,-3.0
25628,3.3
10605,-3.8
16074,0.2
18808,1.5
10524,-2.0
16526,2.2
17047,-6.3
23929,-1.2
23547,-4.1
23449,3.0
14708,8.3
20590,-0.4
19365,7.1
6508,-11.7
705,3.2
10299,0.0
26733,-7.6
4032,5.7
13002,-7.3
15439,7.5
17614,2.4
6712,-12.6
21732,5.3
12714,-2.0
5133,-18.0
4574,-13.4
2935,-3.2
13761,-6.3
11152,4.3
9591,5.8
5175,-18.5
26748,-4.6
18835,0.4
224,9.72
22568,-6.5
20071,4.5
1499,4.5
14417,-3.3
15248,3.3
5636,-12.4
212,9.75
9369,1.9
17234,3.7
15551,6.2
9899,-2.0
4840,-10.6
1660,2.0
8060,-11.7
10649,-5.5
3982,3.0
15753,2.5
18915,-1.7
7264,-13.7
3747,-4.5
16946,-5.3
27665,13.4
21779,4.2
9596,5.8
14506,-2.0
17431,2.9
10423,2.5
9313,3.0
20606,1.4
25902,-5.5
2841,0.2
24888,6.6
1966,0.0
2257,-2.3
11531,-9.6
12390,-5.5
18202,3.0
4886,-12.2
6809,-3.5
1099,-8.6
1272,-9.4
25005,0.5
5757,-13.2
9647,6.2
15993,5.5
7941,-10.9
17788,2.9
2124,-0.7
18641,7.6
